title,short_title,link,reviews
LeadersLogic Mobile microSDXC Card with SD Adapter 256GB UHS-1 U3 Class 10 VSC 30 A1,LeadersLogic Mobile micro,/LeadersLogic-Mobile-microSDXC-Adapter-256GB/dp/B07YMWNFRT/ref=sr_1_252?dchild=1&keywords=sd+card&qid=1616933113&sr=8-252,174
"MEMZI PRO 64GB Class 10 90MB/s microSDXC Memory Card with SD Adapter Compatible for Samsung Galaxy Tab S6 Lite SM-P610/SM-P615, S6 SM-T865/SM-T860, S5e SM-T725/SM-T720, S4 SM-T835/SM-T830 Tablet PC's",MEMZI PRO 64GB Class 10 9,/MEMZI-Adapter-Samsung-SM-T830-SM-T835/dp/B07GC66R2F/ref=sr_1_253?dchild=1&keywords=sd+card&qid=1616933113&sr=8-253,5
"MEMZI PRO 16GB 90MB/s Class 10 Micro SDHC Memory Card with SD Adapter for Canon Zoemini S, Zoemini C Instant Capture Digital Pocket Cameras",MEMZI PRO 16GB 90MB/s Cla,/MEMZI-Adapter-Zoemini-Instant-Capture/dp/B07RRBKLKZ/ref=sr_1_254?dchild=1&keywords=sd+card&qid=1616933113&sr=8-254,0
"Manfrotto 128GB SD Professional Memory Card, UHS-II, V90, U3 280 MB/s Read, 250MB/s Write, Memory Card for Digital Reflex Cameras and Video Cameras Images",Manfrotto 128GB SD Profes,/Manfrotto-Professional-Memory-Digital-Cameras/dp/B08769S7MZ/ref=sr_1_255?dchild=1&keywords=sd+card&qid=1616933113&sr=8-255,5
Kodak EKMSDM32GHC10K Premium 32GB microSDHC Memory Card/High Speed/SD Adapter UHS-I / U1 / up to 85 MB/s,Kodak EKMSDM32GHC10K Prem,/EKMSDM32GHC10K-Premium-microSDHC-Memory-Adapter/dp/B01FZPDON4/ref=sr_1_256?dchild=1&keywords=sd+card&qid=1616933113&sr=8-256,13
Lexar Professional 667x 256GB SDXC UHS-I/U3 Card (LSD256BNA667),Lexar Professional 667x 2,/Lexar-Professional-256GB-UHS-I-LSD256BNA667/dp/B07NHJ677Q/ref=sr_1_257?dchild=1&keywords=sd+card&qid=1616933118&sr=8-257,"1,089"
"Amazon Basics Backpack for SLR Cameras and Accessories - Black & SanDisk Extreme PRO 64GB SDXC Memory Card up to 170MB/s, Class 10, U3, V30",Amazon Basics Backpack fo,/Amazon-Basics-Backpack-Cameras-Accessories/dp/B07V4D78HG/ref=sr_1_258?dchild=1&keywords=sd+card&qid=1616933118&sr=8-258,0
"Sony ICD-TX650 Slim Digital PCM/MP3 Stereo Voice Recorder with OLED Bright Display, Black & SanDisk Extreme PRO 128 GB SDXC Memory Card, Up to 170 MB/s, Class 10, U3, V30, SDSDXXY-128G-GN4IN",Sony ICD-TX650 Slim Digit,/Sony-ICD-TX650-Digital-Recorder-SDSDXXY-128G-GN4IN-black/dp/B08QTHY3BZ/ref=sr_1_259?dchild=1&keywords=sd+card&qid=1616933118&sr=8-259,0
"Kingston 128GB SDXC Micro Canvas Go! Memory Card and Adapter Works with GoPro Hero 7 Black, Silver, Hero7 White Camera (SDCG2/128GB) Bundle with 1 Everything But Stromboli TF and SD Card Reader",Kingston 128GB SDXC Micro,/Kingston-128GB-SDCG2-Everything-Stromboli/dp/B07T2N1WNX/ref=sr_1_260?dchild=1&keywords=sd+card&qid=1616933118&sr=8-260,73
"Transcend 128GB microSDXC 300S Memory Card with adapter, Class 10, U3, V30, A1, 95MB/s",Transcend 128GB microSDXC,/Transcend-TS128GUSD300S-microSDXC-U1-Class-10-UHS-I/dp/B07DYML2S1/ref=sr_1_261?dchild=1&keywords=sd+card&qid=1616933118&sr=8-261,"1,297"
"MEMZI PRO 128GB SDXC Memory Card for Sony Cyber-Shot DSC-HX90/HX90V/HX60, DSC-HX400/H400/H300 Digital Cameras - High Speed Class 10 UHS-1 U3 100MB/s Read 90MB/s Write V30 4K Recording",MEMZI PRO 128GB SDXC Memo,/MEMZI-Cyber-Shot-DSC-HX90-DSC-HX400-Digital/dp/B07QZFYJZD/ref=sr_1_262?dchild=1&keywords=sd+card&qid=1616933118&sr=8-262,0
"MEMZI PRO 32GB Memory Card for Samsung Galaxy M30s, A90 5G, A70, A60, A50, A40, A30, A20e, A20, A10e, A10s, A10 Mobile Phones - 100MB/s U1 A1 V10 Class 10 Micro SDHC with SD Adapter",MEMZI PRO 32GB Memory Car,/MEMZI-Memory-Samsung-Galaxy-Mobile/dp/B07S2487L4/ref=sr_1_263?dchild=1&keywords=sd+card&qid=1616933118&sr=8-263,36
ADATA Premier ONE (128GB) Class 10 UHS-II SDXC Memory Card,ADATA Premier ONE (128GB),/ADATA-Premier-128GB-UHS-II-Memory/dp/B072HR7M7Z/ref=sr_1_264?dchild=1&keywords=sd+card&qid=1616933118&sr=8-264,30
"MEMZI PRO 16GB 90MB/s Class 10 Micro SDHC Memory Card with SD Adapter for Nextbase 512G, 402G, 302G Deluxe, 202 Lite, 101, Ride, Duo TwinCam Dash Cams",MEMZI PRO 16GB 90MB/s Cla,/MEMZI-Memory-Adapter-Nextbase-TwinCam/dp/B07PT8W7QD/ref=sr_1_265?dchild=1&keywords=sd+card&qid=1616933118&sr=8-265,1
"Hama 00055348""35in1 USB 2.0 Multi Card Reader, SD/CF/MS/xD/SM - Blue + ARCANITE 64GB microSDXC Memory Card with Adapter - UHS-I U3, A1, V30, 4K, C10, Micro SD, Optimal read speeds up to 90 MB/s.","Hama 00055348""35in1 USB 2",/Hama-00055348-35in1-Multi-Reader/dp/B0886ND51C/ref=sr_1_266?dchild=1&keywords=sd+card&qid=1616933118&sr=8-266,"1,967"
"MEMZI PRO 64GB Memory Card Compatible for Potensic Dreamer 4K, D68, D60 GPS Drones - microSDXC 100MB/s Class 10 V30 with SD Adapter",MEMZI PRO 64GB Memory Car,/MEMZI-Memory-Compatible-Potensic-Dreamer/dp/B08PDK65TK/ref=sr_1_267?dchild=1&keywords=sd+card&qid=1616933118&sr=8-267,0
"MEMZI PRO 64GB Memory Card Compatible for Vodafone Smart V10, N10, X9, E8, V8, Platinum 7, Ultra 7, Prime 7, First 7, Ultra 6 Mobile Phones - microSDXC 100MB/s Class 10 A1 V30 with SD Adapter",MEMZI PRO 64GB Memory Car,/MEMZI-Memory-Compatible-Vodafone-Platinum/dp/B087NXM69S/ref=sr_1_268?dchild=1&keywords=sd+card&qid=1616933118&sr=8-268,0
"MEMZI PRO 32GB Memory Card Compatible for Nextbase 622GW, 522GW, 422GW, 322GW, 222X, 222, 122 Dash Cams - microSDHC 100MB/s Class 10 A1 V30 Fast 4K Recording with SD Adapter",MEMZI PRO 32GB Memory Car,/MEMZI-Micro-Memory-Nextbase-522GW/dp/B07WGWLPJ4/ref=sr_1_269?dchild=1&keywords=sd+card&qid=1616933118&sr=8-269,5
SanDisk Ultra A1 64GB MicroSD XC Class 10 UHS-1 Mobile Memory Card for Motorola Moto M G4 G5 G5S Plus Z2 Z Force Play & SD Memory Card Reader,SanDisk Ultra A1 64GB Mic,/SanDisk-MicroSD-Mobile-Motorola-MemoryMarket/dp/B0756WNGQ2/ref=sr_1_270?dchild=1&keywords=sd+card&qid=1616933118&sr=8-270,31
"MEMZI PRO 64GB Micro SDXC Memory Card for DJI Mavic 2 Pro/Zoom, Pro, Pro Platinum, Air, Inspire 2 Drones - High Speed Class 10 100MB/s Read 70MB/s Write V30 A1 UHS-I U3 4K Recording with USB Reader",MEMZI PRO 64GB Micro SDXC,/MEMZI-Memory-Platinum-Inspire-Drones/dp/B07H4JKR9P/ref=sr_1_271?dchild=1&keywords=sd+card&qid=1616933118&sr=8-271,0
Kodak 256mb Premium Secure Digital SD Memord Card,Kodak 256mb Premium Secur,/Kodak-Premium-Secure-Digital-Memord/dp/B00078X0MU/ref=sr_1_272?dchild=1&keywords=sd+card&qid=1616933118&sr=8-272,61
"MEMZI PRO 32GB 100MB/s Micro SDHC Memory Card for Nextbase 512G, 402G, 302G Deluxe, 202 Lite, 101, Ride, Duo TwinCam Dash Cams - Fast Class 10 U1 V10 HD Recording with SD Adapter",MEMZI PRO 32GB 100MB/s Mi,/MEMZI-Memory-Nextbase-Deluxe-TwinCam/dp/B07PQ8Q8QF/ref=sr_1_273?dchild=1&keywords=sd+card&qid=1616933123&sr=8-273,0
MEMZI PRO 32GB Class 10 80MB/s SDHC Memory Card for Nintendo Wii Game Console,MEMZI PRO 32GB Class 10 8,/MEMZI-Class-Memory-Nintendo-Console/dp/B01M293JGS/ref=sr_1_274?dchild=1&keywords=sd+card&qid=1616933123&sr=8-274,3
Cloudisk 10Pack 2GB Micro SD Card 2G Memory Card Class4 Wholesale,Cloudisk 10Pack 2GB Micro,/Cloudisk-10Pack-Memory-Class4-Wholesale/dp/B07BFW7947/ref=sr_1_275?dchild=1&keywords=sd+card&qid=1616933123&sr=8-275,14
MEMZI PRO 32GB Class 10 90MB/s Micro SDHC Memory Card with SD Adapter for Motorola Moto G Series Mobile Phones,MEMZI PRO 32GB Class 10 9,/MEMZI-Memory-Adapter-Motorola-Mobile/dp/B01LYAOBFF/ref=sr_1_276?dchild=1&keywords=sd+card&qid=1616933123&sr=8-276,9
"MEMZI PRO 64GB Memory Card Compatible for Apeman Trawo A100, A87, A80, A79, A77 Action Cameras - microSDXC 100MB/s Class 10 A1 V30 Fast 4K Recording with SD Adapter",MEMZI PRO 64GB Memory Car,/MEMZI-Memory-Apeman-Action-Cameras/dp/B07FXVSC52/ref=sr_1_277?dchild=1&keywords=sd+card&qid=1616933123&sr=8-277,0
Wifi Sd Memory Card 32GB Class 10 2nd Generation Ez Share,Wifi Sd Memory Card 32GB ,/Wifi-Memory-Class-Generation-Share/dp/B00BCHDGC4/ref=sr_1_278?dchild=1&keywords=sd+card&qid=1616933123&sr=8-278,92
Toshiba 8GB Hello Kitty SDHC UHS-I Card U1 Class 10 SD Card Memory Card ( SD-HK08GBL2T ),Toshiba 8GB Hello Kitty S,/Toshiba-Hello-Kitty-Memory-SD-HK08GBL2T/dp/B07956G39R/ref=sr_1_279?dchild=1&keywords=sd+card&qid=1616933123&sr=8-279,3
"SanDisk Extreme Pro 128 GB microSDXC Memory Card + SD Adapter with A2 App Performance + Rescue Pro Deluxe 170 MB/s Class 10, UHS-I, U3, V30 Red/Gold & Amazon Basics Gaming Mouse Pad",SanDisk Extreme Pro 128 G,/SanDisk-Extreme-microSDXC-Adapter-Performance/dp/B08KZF8J85/ref=sr_1_280?dchild=1&keywords=sd+card&qid=1616933123&sr=8-280,1
SD Card 512MB Standard SD Flash Memory Card 512M Secure Digital Card Class 4,SD Card 512MB Standard SD,/512MB-Standard-Memory-Secure-Digital/dp/B0855S2M4X/ref=sr_1_281?dchild=1&keywords=sd+card&qid=1616933123&sr=8-281,83
Sony CEB-G256 256GB Ultra Speed CFexpress Memory Card 1700MB/s Read/1480MB/s,Sony CEB-G256 256GB Ultra,/Sony-CEB-G256-CFexpress-Memory-1700MB/dp/B083T15GH7/ref=sr_1_282?dchild=1&keywords=sd+card&qid=1616933123&sr=8-282,24
5 Pack SD Card 2GB Class 4 Flash Memory Card 2G SLC Standard Secure Digital Cards C4,5 Pack SD Card 2GB Class ,/Class-Memory-Standard-Secure-Digital/dp/B0816FNTK9/ref=sr_1_283?dchild=1&keywords=sd+card&qid=1616933123&sr=8-283,60
"MEMZI PRO 64GB Memory Card Compatible for VANKYO MatrixPad S30, S8, S7, Z10, Z4, Z1 or neoCore E1, N1 Tablet PC's - microSDXC 100MB/s Class 10 A1 V30 with SD Adapter",MEMZI PRO 64GB Memory Car,/MEMZI-Memory-Compatible-MatrixPad-neoCore/dp/B088P6D57X/ref=sr_1_284?dchild=1&keywords=sd+card&qid=1616933123&sr=8-284,1
"MEMZI PRO 64GB Micro SDXC Memory Card for DJI Spark, Osmo Pro/Raw, Phantom 3 SE Drones - High Speed Class 10 100MB/s Read 70MB/s Write V30 A1 UHS-I U3 4K Recording with SD Adapter",MEMZI PRO 64GB Micro SDXC,/MEMZI-Micro-Memory-Phantom-Drones/dp/B07H4QJCCX/ref=sr_1_285?dchild=1&keywords=sd+card&qid=1616933123&sr=8-285,0
Lexar LSDMI64GBB1EU300A Micro SDXC UHS-I 300x (45MB/s) High Speed Flash Memory Card with SD Adapter 64GB,Lexar LSDMI64GBB1EU300A M,/Lexar-LSDMI64GBB1EU300A-Micro-Memory-Adapter/dp/B07DGG7H6F/ref=sr_1_286?dchild=1&keywords=sd+card&qid=1616933123&sr=8-286,2
"MEMZI PRO 256GB Micro SDXC Memory Card for Huawei P30/P20 Lite, P10/P9/P8 Plus/Lite, P smart Z, Mate 20 Lite, P Smart, Y7/Y6 Mobile Phones - Class 10 100MB/s U3 A1 V30 4K Recording with SD Adapter",MEMZI PRO 256GB Micro SDX,/MEMZI-Memory-Huawei-Mobile-Phones/dp/B07SQ9G94X/ref=sr_1_287?dchild=1&keywords=sd+card&qid=1616933123&sr=8-287,0
"MEMZI PRO 32GB 90MB/s Class 10 Micro SDHC Memory Card with SD Adapter for GoPro Hero7, Hero6, Hero5, Hero 7/6/5, Hero 2018, Hero5/Hero4 Session, Hero 4/5 Session, Hero Session Action Cameras",MEMZI PRO 32GB 90MB/s Cla,/MEMZI-Memory-Adapter-Session-Cameras/dp/B07J22D5ZP/ref=sr_1_288?dchild=1&keywords=sd+card&qid=1616933123&sr=8-288,2
"MEMZI PRO 128GB Class 10 80MB/s SDXC Memory Card for Canon EOS 3000D, 1500D, 1300D, 1200D, 1100D, 760D, 750D, 80D, 700D, 77D, 800D, 650D, 600D, 550D, 5D Mark IV Digital Cameras",MEMZI PRO 128GB Class 10 ,/MEMZI-128GB-Memory-Digital-Cameras/dp/B07DMB6RCY/ref=sr_1_289?dchild=1&keywords=sd+card&qid=1616933128&sr=8-289,2
Kingston SD4/8GB 8 GB SDHC Memory Card,Kingston SD4/8GB 8 GB SDH,/Kingston-SD4-8GB-SDHC-Memory/dp/B000OF2F36/ref=sr_1_290?dchild=1&keywords=sd+card&qid=1616933128&sr=8-290,"4,789"
MEMZI PRO 32GB Class 10 80MB/s SDHC Memory Card for Bushnell NatureView HD or Trail Series Digital Cameras,MEMZI PRO 32GB Class 10 8,/MEMZI-Bushnell-NatureView-Digital-Cameras/dp/B01N7CA1P7/ref=sr_1_291?dchild=1&keywords=sd+card&qid=1616933128&sr=8-291,1
Digicharge 4GB SD Memory Card FOR Road Angel Navigator 6000 9000,Digicharge 4GB SD Memory ,/Memory-Card-Road-Angel-Navigator/dp/B006ONJNGO/ref=sr_1_292?dchild=1&keywords=sd+card&qid=1616933128&sr=8-292,0
"48 Slots, SD/SDHC Memory Card Hard Plastic Cases + Tronixpro Microfiber Cloth","48 Slots, SD/SDHC Memory ",/Slots-Memory-Plastic-Tronixpro-Microfiber/dp/B00UNQT714/ref=sr_1_293?dchild=1&keywords=sd+card&qid=1616933128&sr=8-293,173
PNY 16GB Performance Class 4 MicroSD Flash Memory Card 5-Pack (P-SDU16G4X5-MP),PNY 16GB Performance Clas,/PNY-Performance-MicroSD-Memory-P-SDU16G4X5-MP/dp/B083VMR3PL/ref=sr_1_294?dchild=1&keywords=sd+card&qid=1616933128&sr=8-294,"1,037"
Cloudisk 2Pack Micro SD Card MicroSD Memory Card Class 10 (2Pack 8GB),Cloudisk 2Pack Micro SD C,/2Pack-Micro-Cards-MicroSD-Adapter/dp/B07SLJ65KJ/ref=sr_1_295?dchild=1&keywords=sd+card&qid=1616933128&sr=8-295,7
Silicon Power 32 GB Micro SD Card with Class 10 Adaptor for Smartphone,Silicon Power 32 GB Micro,/SILICON-POWER-Micro-Adaptor-Smartphone/dp/B007T5EUX2/ref=sr_1_296?dchild=1&keywords=sd+card&qid=1616933128&sr=8-296,"1,292"
"MEMZI PRO 32GB Memory Card Compatible for Fujifilm FinePix XP200, XP150, XP140, XP130, XP120, XP90, XP80, XP70, XP60, XP50, XP30, XP10 Digital Cameras - SDHC 100MB/s Class 10 V30",MEMZI PRO 32GB Memory Car,/MEMZI-Compatible-Fujifilm-FinePix-Digital/dp/B086Z92C1W/ref=sr_1_297?dchild=1&keywords=sd+card&qid=1616933128&sr=8-297,0
"MEMZI PRO 64GB Memory Card Compatible for Blackview A80 Pro, A60 Pro, A60, BV9800 Pro, BV9100, BV5900 Plus Mobile Phones - microSDXC 100MB/s Class 10 A1 V30 with SD Adapter",MEMZI PRO 64GB Memory Car,/MEMZI-Memory-Compatible-Blackview-BV9800/dp/B088NFB41Q/ref=sr_1_298?dchild=1&keywords=sd+card&qid=1616933128&sr=8-298,4
"Memory Card Adapter, MicroSD MicroSDHC to MS PRO DUO Adapter for SONY PSP Camera and Others, Support Max 64GB Micro SD Card (Black)","Memory Card Adapter, Micr",/Memory-Adapter-MicroSD-MicroSDHC-Support/dp/B07B7FYP8Q/ref=sr_1_299?dchild=1&keywords=sd+card&qid=1616933128&sr=8-299,423
"MEMZI PRO 32GB Class 10 80MB/s SDHC Memory Card for Sony Cyber-Shot DSC-W830, DSC-W810, DSC-W800, DSC-W730, DSC-W690, DSC-W650, DSC-W630, DSC-W610, DSC-W580 Digital Cameras",MEMZI PRO 32GB Class 10 8,/MEMZI-Cyber-Shot-DSC-W830-DSC-W810-DSC-W800/dp/B0719LZQK1/ref=sr_1_300?dchild=1&keywords=sd+card&qid=1616933128&sr=8-300,5
"MEMZI PRO 128GB Memory Card Compatible for Motorola Moto G9 G8 G7 G6 Power/Plus/Play/Lite, G 5G Plus, G Pro, E7 E6s E6 E5 Plus/Play Mobile Phones - microSDXC 100MB/s Class 10 V30 with SD Adapter",MEMZI PRO 128GB Memory Ca,/MEMZI-Memory-Motorola-Mobile-Phones/dp/B07PYHWZ94/ref=sr_1_301?dchild=1&keywords=sd+card&qid=1616933128&sr=8-301,6
"Everything But Stromboli Azaire 128GB microSD Memory Card for Raspberry Pi Preloaded Noobs SD Card Works with Rasberry Pi 3, 4, 4 Model B, 3b+, Zero",Everything But Stromboli ,/Everything-But-Stromboli-Raspberry-Preloaded/dp/B0859JYNM1/ref=sr_1_302?dchild=1&keywords=sd+card&qid=1616933128&sr=8-302,16
"MEMZI PRO 64GB 90MB/s Class 10 Micro SDXC Memory Card with SD Adapter Compatible for Samsung Galaxy M30s, A90 5G, A70, A60, A50, A40, A30, A20e, A20, A10e, A10s, A10 Mobile Phones",MEMZI PRO 64GB 90MB/s Cla,/MEMZI-Memory-Adapter-Samsung-Galaxy/dp/B07S49R41J/ref=sr_1_303?dchild=1&keywords=sd+card&qid=1616933128&sr=8-303,11
"MEMZI PRO 32GB 100MB/s Class 10 A1 V10 microSDHC Memory Card with SD Adapter Compatible for Oakcastle F100, artfone C10, C1+, C1, CS188, CS182, CS181, CF241A, G6, G3 Mobile Phones",MEMZI PRO 32GB 100MB/s Cl,/MEMZI-microSDHC-Adapter-Compatible-Oakcastle/dp/B08ZNQCYX9/ref=sr_1_304?dchild=1&keywords=sd+card&qid=1616933128&sr=8-304,0
"4GB SD Memory Card for Canon Digital Camera Models PowerShot A550, A560, A570 IS, A580, A590 IS, A630, A640, A650 IS, A710 IS, A720 IS, A800, D10, E1",4GB SD Memory Card for Ca,/Memory-Digital-Camera-Models-PowerShot/dp/B0071LJDCM/ref=sr_1_305?dchild=1&keywords=sd+card&qid=1616933134&sr=8-305,0
"MEMZI PRO 128GB Memory Card Compatible for Doro 8080, 8050, 7080, 7030, 7010, 780X, 730X, Mobile Phones - microSDXC 100MB/s Class 10 A1 V30 with SD Adapter",MEMZI PRO 128GB Memory Ca,/MEMZI-Memory-Compatible-Mobile-Phones/dp/B08ZNSM81X/ref=sr_1_306?dchild=1&keywords=sd+card&qid=1616933134&sr=8-306,0
